img_path
Tomato___Tomato_Yellow_Leaf_Curl_Virus/240c1031-e5e1-4cbd-a111-7998741042b1___UF.GRC_YLCV_Lab 01859.JPG
Tomato___Target_Spot/30d35029-a9ce-44c7-b717-0fabef24398d___Com.G_TgS_FL 8253.JPG
Apple___Apple_scab/ce7338f4-ed12-4014-8d2f-4b674b672357___FREC_Scab 3532.JPG
Orange___Haunglongbing_(Citrus_greening)/d9fc15ce-8104-4932-8730-d0cc6aa31163___UF.Citrus_HLB_Lab 0091.JPG
Tomato___Spider_mites Two-spotted_spider_mite/326d232c-21f1-44c0-91a2-ce202460af8d___Com.G_SpM_FL 1360.JPG
Strawberry___healthy/f0a6a862-b797-416e-8303-8f45a5d3afc4___RS_HL 4630.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/69853336-0ccf-4fdc-8602-774279ecbce6___YLCV_GCREC 2836.JPG
Apple___Black_rot/eff6da40-2404-4b50-a773-ac0d311559a9___JR_FrgE.S 8666.JPG
Orange___Haunglongbing_(Citrus_greening)/f1196567-5fdf-48d7-aabe-953f4f55bccd___UF.Citrus_HLB_Lab 1235.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/32947471-dbca-4d1a-9bd2-a014ac923790___FAM_L.Blight 1621.JPG
Corn_(maize)___healthy/4217406b-4bdc-4484-9670-c0c350d854bd___R.S_HL 7976 copy 2.jpg
Orange___Haunglongbing_(Citrus_greening)/11b4a4de-c43d-48ac-a5a3-00b0875f6959___CREC_HLB 5583.JPG
Soybean___healthy/d4e37a49-e930-496c-99d8-1b135ca31151___RS_HL 3004.JPG
Cherry_(including_sour)___Powdery_mildew/0963eabe-73b2-429d-969a-6e8392f2e424___FREC_Pwd.M 4769.JPG
Tomato___Septoria_leaf_spot/261666dc-32fb-43b2-93db-efc28e296df4___JR_Sept.L.S 8491.JPG
Grape___Black_rot/d6cfcd4a-00f3-475b-9e65-0df8b7afbe25___FAM_B.Rot 3132.JPG
"Pepper,_bell___Bacterial_spot/895a07dd-367e-4e79-8730-27bec5d951e9___JR_B.Spot 3259.JPG"
Orange___Haunglongbing_(Citrus_greening)/66d0c1b3-34d8-4784-9d49-91e6f4e5557d___UF.Citrus_HLB_Lab 0408.JPG
Potato___healthy/bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786.JPG
Corn_(maize)___Northern_Leaf_Blight/3146b6fc-7fe8-4b26-bc9f-faf642acc8b5___RS_NLB 3829.JPG
Peach___Bacterial_spot/601f06e1-8fdf-40a3-b15a-24e4157a5798___Rutg._Bact.S 2349.JPG
Soybean___healthy/b72e9aa5-217f-49ea-abbc-c5f5ad978227___RS_HL 3655.JPG
Corn_(maize)___healthy/eb4095e8-2f8e-40a8-bf8f-b49d3dd66c27___R.S_HL 8237 copy 2.jpg
Soybean___healthy/4823839d-96e8-4546-b491-5984e51b182d___RS_HL 4516.JPG
Squash___Powdery_mildew/d75e92b3-00c3-43c4-9a82-c1c02bd518e9___MD_Powd.M 0971.JPG
Peach___Bacterial_spot/fc4cac27-8399-48b9-ba31-70d47ffd1fed___Rutg._Bact.S 2252.JPG
Apple___healthy/375f1e44-235c-4ef0-a156-077b71abeed3___RS_HL 8162.JPG
Potato___Late_blight/76ee26db-ef55-43b9-9179-6b9ba15dc21a___RS_LB 4058.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/cca8d93a-df81-443f-af4c-30671add2435___UF.GRC_YLCV_Lab 08447.JPG
Grape___Black_rot/81d27128-e7b0-423c-8267-c23cb3b0ab25___FAM_B.Rot 3472.JPG
Apple___healthy/274144ec-893c-43fb-ad9a-18f71ead2e58___RS_HL 5971.JPG
Tomato___Target_Spot/31ea8f3f-dd6c-4a88-bce3-b2311799ff6a___Com.G_TgS_FL 8390.JPG
"Pepper,_bell___healthy/3350cc79-a559-4204-aade-92eb31916006___JR_HL 8901.JPG"
Orange___Haunglongbing_(Citrus_greening)/63d9c436-08f4-4617-9286-f6a5ed70073e___UF.Citrus_HLB_Lab 0095.JPG
Tomato___healthy/24b7c39d-53c6-4a71-8dc0-83dff1a877d0___RS_HL 0465.JPG
Apple___Apple_scab/82488f15-ffb8-495f-b09f-3810e447681a___FREC_Scab 3007.JPG
Apple___healthy/936c7bd1-5902-499b-b03b-bcf1f9434a06___RS_HL 7785.JPG
Tomato___Spider_mites Two-spotted_spider_mite/fb7d1c6e-6d3c-4f03-b8dd-9c51740ed23a___Com.G_SpM_FL 1681.JPG
Apple___Black_rot/c3fc7435-5960-4b9a-b333-287ffeb05126___JR_FrgE.S 3002.JPG
Grape___Esca_(Black_Measles)/171667ab-a5ad-4adb-8a5d-0bf872956ca0___FAM_B.Msls 3858.JPG
Squash___Powdery_mildew/a63b7b04-5565-4f6e-bb60-20252206a581___UMD_Powd.M 0285.JPG
Strawberry___healthy/60856065-b1f0-45bb-aa6f-e2d569990834___RS_HL 4355.JPG
Soybean___healthy/8401327c-90f5-45f3-8420-3cf02a62ce4f___RS_HL 3092.JPG
Blueberry___healthy/64ef9289-a2ce-4915-9efe-4432f8da84c0___RS_HL 2401.JPG
Tomato___Spider_mites Two-spotted_spider_mite/64338ca4-e33c-473a-86b5-58a4e76149a9___Com.G_SpM_FL 8632.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/9051a11f-a72e-4adb-9fc3-8d738fb489d6___UF.GRC_YLCV_Lab 01925.JPG
Orange___Haunglongbing_(Citrus_greening)/fdcf6e05-d8af-4762-b869-cc54b59aa0d8___CREC_HLB 6697.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/10ee05f6-5440-4b66-9979-2a5491d9ebaa___FAM_L.Blight 1644.JPG
Orange___Haunglongbing_(Citrus_greening)/afb15797-1343-4608-867c-8d46f40cada7___CREC_HLB 7552.JPG
Tomato___Target_Spot/81639fec-2694-4e2b-a0cd-bbbfc2eb3c7f___Com.G_TgS_FL 8057.JPG
Tomato___Bacterial_spot/3256b07a-4561-45b8-b3d5-9422c0241c00___GCREC_Bact.Sp 3054.JPG
Tomato___Leaf_Mold/bc3a2748-382a-4eff-99cb-d437b5cf8105___Crnl_L.Mold 6934.JPG
Orange___Haunglongbing_(Citrus_greening)/e285f390-ad89-41d7-871a-227443caa4c6___CREC_HLB 4264.JPG
Grape___Black_rot/23ec3d02-67f1-4dd9-95a5-302f998bebe8___FAM_B.Rot 0629.JPG
Tomato___Target_Spot/8fa4b03e-7abe-456e-a84e-2b490ada8b0f___Com.G_TgS_FL 9709.JPG
Squash___Powdery_mildew/cf4acb64-b1e2-4425-8f32-9413fddc1403___UMD_Powd.M 0350.JPG
Orange___Haunglongbing_(Citrus_greening)/b96b9522-0f6c-4049-bfb0-76145b469212___UF.Citrus_HLB_Lab 0049.JPG
Tomato___Bacterial_spot/d8d2baf6-87de-43e5-bd40-48dfe33841d3___GCREC_Bact.Sp 5747.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/cc4ac0f6-b8c6-47c9-9fc5-7a401514f547___YLCV_GCREC 1907.JPG
"Pepper,_bell___healthy/0414429e-4295-4216-b2ed-96b21cb35928___JR_HL 8250.JPG"
Orange___Haunglongbing_(Citrus_greening)/21823465-ee6b-482d-8705-6557fed3d16d___UF.Citrus_HLB_Lab 9768.JPG
Corn_(maize)___Common_rust_/RS_Rust 2643.JPG
Apple___Apple_scab/52d5723a-b498-4759-89a1-a7d815689716___FREC_Scab 3034.JPG
Tomato___Septoria_leaf_spot/9b3a9993-1572-4664-9893-2671e83e6ffe___Keller.St_CG 1796.JPG
Grape___Black_rot/b1b9ce3a-712c-467f-9326-7130a271dc3f___FAM_B.Rot 3093.JPG
Corn_(maize)___Northern_Leaf_Blight/caee29c3-dc6d-4fed-a4cf-3d025990c3ef___RS_NLB 4159.JPG
Tomato___healthy/ae17a302-03cb-48c7-aee2-6d9a859ce5dc___RS_HL 9811.JPG
Tomato___Bacterial_spot/a64426cf-07b4-492c-b1fa-e7368a8f0cb8___GCREC_Bact.Sp 5601.JPG
Blueberry___healthy/5886e7f1-39d6-49c0-80e1-01a424469726___RS_HL 0446.JPG
Peach___Bacterial_spot/15f6b377-0cac-4cc4-8d9b-037ab2570a9d___Rutg._Bact.S 2066.JPG
Tomato___Septoria_leaf_spot/712e2567-6375-4307-874f-da9b6f3cafcf___Matt.S_CG 7519.JPG
Potato___Early_blight/41eccd84-6a67-4b04-ae69-59c1bcf17728___RS_Early.B 7964.JPG
Tomato___Spider_mites Two-spotted_spider_mite/ea697bbb-9f03-4415-980e-9966f66f1e8c___Com.G_SpM_FL 8678.JPG
Soybean___healthy/41b08f0b-3760-422e-b981-f222af53b61a___RS_HL 6110.JPG
Tomato___Late_blight/dfc45d56-7ecb-46a5-b9da-9297df393f7b___RS_Late.B 6928.JPG
Tomato___Early_blight/64fade29-cabf-4ec2-a5cf-8c7aeca19eea___RS_Erly.B 6427.JPG
Strawberry___healthy/78d75cc6-54e0-469d-ade8-d67d1752872a___RS_HL 2018.JPG
Peach___Bacterial_spot/ac322f8d-beb4-4e75-9179-52b42e4fc127___Rutg._Bact.S 1082.JPG
Potato___Late_blight/74ee080b-cad8-4090-9f2a-07411eb8481a___RS_LB 4956.JPG
Grape___Esca_(Black_Measles)/f751baa1-2fd5-48b4-9cf2-5a730c92f92a___FAM_B.Msls 3993.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/7391c09a-47dc-4dba-85b0-65e137db7977___YLCV_GCREC 2216.JPG
Soybean___healthy/d5c1b90d-b6fc-471c-a7d2-0ab38d0fda4a___RS_HL 7421.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/d9ac5df4-a936-40b7-988a-ccf9c065d1a3___UF.GRC_YLCV_Lab 01433.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/fa52d9fa-9ebc-40d1-9132-6e63fec927f2___FAM_L.Blight 3695.JPG
Corn_(maize)___healthy/d792cd67-6f5b-45aa-9e77-b6286057eac0___R.S_HL 8123 copy.jpg
"Pepper,_bell___healthy/a4980e0e-157e-4ad9-9cd8-ad3f37e9b8ca___JR_HL 8197.JPG"
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c6df65ae-6f54-4962-a7f3-cc21fd3e5b4d___RS_GLSp 3810 copy 2.jpg
Peach___healthy/aecb767a-7f12-4e1d-b411-6cc558777243___Rutg._HL 3573.JPG
Apple___Black_rot/b1fb1490-dd67-4f69-97a4-a770ab7c8301___JR_FrgE.S 8587.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/ec0d638f-53ff-44b6-bfeb-12d0188d46f3___FAM_L.Blight 4622.JPG
Strawberry___healthy/b0396a65-963b-4a4b-86eb-70f46b38752e___RS_HL 4678.JPG
Soybean___healthy/68556739-c9f7-4760-89d1-959dd2a2c173___RS_HL 6622.JPG
Tomato___Leaf_Mold/1826cec0-4c4e-4924-a992-e70eb2a0097e___Crnl_L.Mold 6638.JPG
"Pepper,_bell___Bacterial_spot/72572ac8-d26b-4684-8e8c-7b396677f2fc___NREC_B.Spot 9191.JPG"
Soybean___healthy/9dabc833-ae4f-4a23-89a8-3b601a2b233f___RS_HL 6752.JPG
Potato___Late_blight/acf05b32-0d7e-423c-96b2-f78b6fdf975d___RS_LB 5309.JPG
Orange___Haunglongbing_(Citrus_greening)/c46d39a1-2b1f-4102-bf46-77e15d78a9e9___CREC_HLB 6646.JPG
Tomato___Bacterial_spot/e77c7af3-35cb-496d-bc8b-34bc2344b8fc___GCREC_Bact.Sp 3545.JPG
Tomato___Leaf_Mold/77a7828d-7cef-4490-9bd3-3e05c523a2f4___Crnl_L.Mold 7056.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/309e6a97-3736-4546-b77e-8fe5b8945463___FAM_L.Blight 0806.JPG
Potato___healthy/ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL 4202.JPG
Soybean___healthy/94d25a32-2d17-4b93-bc4a-e23d09784051___RS_HL 4699.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/c987ee2a-8b0f-43a8-adf9-31d270dd83fd___UF.GRC_YLCV_Lab 08436.JPG
Tomato___Septoria_leaf_spot/adf85c8b-07e2-4f8c-a04a-8a71094b97e6___Matt.S_CG 7530.JPG
Strawberry___Leaf_scorch/bbce8ec1-d353-4979-8ba6-aeafbad8d542___RS_L.Scorch 1295.JPG
Soybean___healthy/bb1ee570-9df8-453c-aba5-dbd5eb5c7613___RS_HL 6576.JPG
Peach___healthy/c3d298c1-d48f-4083-bde6-97d711f0484e___Rutg._HL 2492.JPG
Peach___Bacterial_spot/ad8aea96-17d0-4111-bc7b-f5d9c2dbda7a___Rutg._Bact.S 1926.JPG
Grape___Black_rot/86192071-649f-475a-9c25-968bbd2c0770___FAM_B.Rot 3003.JPG
Orange___Haunglongbing_(Citrus_greening)/b8672a7e-6166-4964-ae13-016bc87c794f___CREC_HLB 7804.JPG
Grape___healthy/8bd312c9-5a9c-4ac7-ae60-cbc2600a23aa___Mt.N.V_HL 6128.JPG
Peach___Bacterial_spot/905bb9bb-2e9a-4b7d-baeb-3c4ffbd1f591___Rutg._Bact.S 2276.JPG
Peach___Bacterial_spot/23e6eece-50be-475f-8093-dee8e2543804___Rutg._Bact.S 1590.JPG
Corn_(maize)___healthy/99f5a97f-3c9a-4adf-a246-134a8150c8c7___R.S_HL 8199 copy 2.jpg
Orange___Haunglongbing_(Citrus_greening)/b4999523-bad3-4c15-8c69-4c419dcbba9b___UF.Citrus_HLB_Lab 1399.JPG
Soybean___healthy/88252fa1-d7cf-444b-964f-89af068a35ef___RS_HL 5042.JPG
Orange___Haunglongbing_(Citrus_greening)/910d977a-f2fb-4fdb-9d26-78c9941f818f___CREC_HLB 5600.JPG
Soybean___healthy/fe7e74e2-5245-40f6-9d58-6ea63a6ac73c___RS_HL 7070.JPG
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/67472a60-0777-4ae4-8619-9f0b529eb0c3___FAM_L.Blight 4499.JPG
Tomato___Early_blight/9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B 7565.JPG
Tomato___Target_Spot/116dd823-932b-41f0-b0b3-4a0bbd360f8f___Com.G_TgS_FL 0876.JPG
Peach___Bacterial_spot/48e4d710-8646-4bc0-bb0a-fb6728cc15e4___Rutg._Bact.S 1987.JPG
Squash___Powdery_mildew/9b00dd6f-2174-410b-9cd0-ab53ea0e6025___UMD_Powd.M 0015.JPG
Corn_(maize)___healthy/0863939a-3e44-41c2-b1a4-e603cb989993___R.S_HL 8014 copy 3.jpg
Tomato___Bacterial_spot/47ad1c56-26d9-46b8-a7b0-473a56024129___GCREC_Bact.Sp 3856.JPG
Tomato___Spider_mites Two-spotted_spider_mite/c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344.JPG
Tomato___Bacterial_spot/b6e70a9c-f9c1-457c-826a-81749c540fe5___GCREC_Bact.Sp 5581.JPG
Grape___Black_rot/b0f6ff75-57b0-4e99-9403-3cee48995e11___FAM_B.Rot 3365.JPG
Orange___Haunglongbing_(Citrus_greening)/d45c871a-89a9-4a90-b502-096b3552b65e___UF.Citrus_HLB_Lab 9818.JPG
Corn_(maize)___Common_rust_/RS_Rust 2324.JPG
Orange___Haunglongbing_(Citrus_greening)/58f51be7-3319-471d-940a-f39bb3bce526___UF.Citrus_HLB_Lab 0324.JPG
Orange___Haunglongbing_(Citrus_greening)/c84eb4ba-a187-4c42-a0a9-82487ee575d9___UF.Citrus_HLB_Lab 1440.JPG
Strawberry___Leaf_scorch/5275bc15-41ca-481d-a3af-c347b861985a___RS_L.Scorch 1148.JPG
Orange___Haunglongbing_(Citrus_greening)/c5ee6499-09de-42c6-9078-0c3fead7c9da___CREC_HLB 7792.JPG
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/00120a18-ff90-46e4-92fb-2b7a10345bd3___RS_GLSp 9357.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/7466f105-337a-45c2-9c64-6507e6286131___UF.GRC_YLCV_Lab 02486.JPG
Tomato___Target_Spot/f5034515-2e6f-43e0-abde-7f62d165b750___Com.G_TgS_FL 8127.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/67d2fd78-d897-4e0c-831c-e8d373829a9f___YLCV_GCREC 2198.JPG
Squash___Powdery_mildew/bd952241-a3a9-4425-90fe-c83762adefa1___UMD_Powd.M 0364.JPG
Soybean___healthy/9c0c3a2e-5357-44ce-abf1-2ae71683f22a___RS_HL 7424.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/99c44b9b-3cbe-4e6e-b5e5-05478c83a085___YLCV_NREC 2586.JPG
Tomato___Early_blight/cbbd6255-f338-45b2-816d-47903ab67be7___RS_Erly.B 7537.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/c8354c3a-5436-4006-9551-b95d7b2b5566___YLCV_NREC 2292.JPG
Peach___healthy/0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
Corn_(maize)___healthy/8a08b66c-17a6-4689-a64e-bf22d57cc60a___R.S_HL 8173 copy 2.jpg
Tomato___Late_blight/d674cbf6-0cdc-407a-97ea-c3f53f2c51e4___GH_HL Leaf 170.JPG
Grape___healthy/fed74aa9-511b-4958-824b-41066b2e5406___Mt.N.V_HL 8918.JPG
Corn_(maize)___Northern_Leaf_Blight/c2ef8b22-9934-4a61-b2d3-13521bef65b5___RS_NLB 3973.JPG
Orange___Haunglongbing_(Citrus_greening)/67c72297-25ee-4b92-a930-4848ea7831af___UF.Citrus_HLB_Lab 1621.JPG
Tomato___healthy/12c28bfa-a576-4787-8d4e-a500ac446766___RS_HL 0526.JPG
Tomato___Septoria_leaf_spot/262d9b58-6733-4da4-aa2e-4fa0ca34b3e1___Matt.S_CG 7523.JPG
Blueberry___healthy/c38eff8c-21ff-4a08-9989-7dbcc5797694___RS_HL 5430.JPG
Apple___healthy/606de063-baa7-4f80-b474-6e5cf4ea010a___RS_HL 7979.JPG
Tomato___Leaf_Mold/a1ac9a02-2ef0-4208-bc66-0e5be1b3d876___Crnl_L.Mold 8774.JPG
Strawberry___healthy/83f32f06-ec1e-4dac-b3dc-b51f15133fb5___RS_HL 1980.JPG
Grape___healthy/31a167ba-d110-4fd4-ba34-f9afd27d0f21___Mt.N.V_HL 6140.JPG
Grape___Esca_(Black_Measles)/f83f01b3-32e6-4723-a440-bebfe2b56637___FAM_B.Msls 4038.JPG
"Pepper,_bell___healthy/206df1c4-53c0-4678-9d2a-61f431aa7e73___JR_HL 8168.JPG"
Tomato___Septoria_leaf_spot/d49f313e-910e-4386-a120-8b5e27dccb14___Matt.S_CG 2616.JPG
Squash___Powdery_mildew/fd4c5cc2-624b-4a62-a33f-79f7013f9856___UMD_Powd.M 0403.JPG
Tomato___Septoria_leaf_spot/24d02979-1bba-4ecf-965f-756e41d6bb90___JR_Sept.L.S 8347.JPG
Tomato___Bacterial_spot/e7b30707-3b57-49a1-ba38-ad82ca2c6cce___GCREC_Bact.Sp 5795.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/d438e170-4830-4099-9cca-284ecf95b6be___YLCV_NREC 2860.JPG
Grape___Esca_(Black_Measles)/46b1f2e5-daa8-4270-bb0b-aee8c0737e91___FAM_B.Msls 4135.JPG
Squash___Powdery_mildew/88fe4568-58fd-4ddf-b754-eb3c2e7b9d3d___MD_Powd.M 9986.JPG
"Pepper,_bell___Bacterial_spot/0726c166-3471-41a8-8fe6-18600e89e802___NREC_B.Spot 1812.JPG"
Tomato___Bacterial_spot/2353ecb8-d1bb-4e2c-bb0f-7a0c90b5cdf4___UF.GRC_BS_Lab Leaf 8717.JPG
Tomato___Early_blight/ee18e688-a12c-45aa-bd18-74df670c71bb___RS_Erly.B 7776.JPG
Corn_(maize)___Northern_Leaf_Blight/19b752b4-9c83-48ab-96dc-d6756644680a___RS_NLB 3581.JPG
Tomato___Bacterial_spot/df2c5959-402f-488c-8e9f-93d3a0cee4dd___UF.GRC_BS_Lab Leaf 1168.JPG
Tomato___Target_Spot/ed316798-b007-4606-9f22-6a0c7ebf31fa___Com.G_TgS_FL 7923.JPG
Orange___Haunglongbing_(Citrus_greening)/7f2e386f-79da-40a2-a13c-7fddca75a683___UF.Citrus_HLB_Lab 9649.JPG
Blueberry___healthy/ed2b6234-d7fd-45cd-b025-d42777c032d7___RS_HL 2561.JPG
Tomato___Spider_mites Two-spotted_spider_mite/518cbf00-c59d-48ba-9bcb-e7db50d28524___Com.G_SpM_FL 1300.JPG
Squash___Powdery_mildew/9e090561-c0ef-498d-8523-2d95b7052f65___MD_Powd.M 0817.JPG
Grape___Esca_(Black_Measles)/bd315a9a-d19a-4813-bb4e-d0c18c87686e___FAM_B.Msls 4216.JPG
Orange___Haunglongbing_(Citrus_greening)/b4d0dac8-a298-489d-a6a0-c5e1c794bf03___UF.Citrus_HLB_Lab 0473.JPG
Tomato___Leaf_Mold/cf311eee-51fa-4c71-a012-8cb96db76f4c___Crnl_L.Mold 8700.JPG
"Pepper,_bell___healthy/d17a8519-e2c2-4589-afdb-592063af49cf___JR_HL 8369.JPG"
Tomato___Tomato_Yellow_Leaf_Curl_Virus/d1103cac-dfe3-41d1-9335-0e5a84c19bdb___UF.GRC_YLCV_Lab 01375.JPG
Orange___Haunglongbing_(Citrus_greening)/ee77be81-991b-436a-bac5-4b6312bf4304___UF.Citrus_HLB_Lab 1430.JPG
Tomato___Leaf_Mold/450b736f-8e2d-46e0-be60-6481f37d8612___Crnl_L.Mold 6882.JPG
Soybean___healthy/29403a1c-7113-455a-b025-24144ea9da8f___RS_HL 3373.JPG
Potato___Late_blight/71f6c664-3b77-45ef-a1de-e00685c78add___RS_LB 4441.JPG
Apple___healthy/cf3df371-fa11-469e-8ab9-7bbeb7435920___RS_HL 6080.JPG
Tomato___Leaf_Mold/e7391b48-0b36-41fd-81f0-35c6b5a24d0a___Crnl_L.Mold 6761.JPG
Grape___Black_rot/3432b9e9-a51a-4ce2-973e-b91e311ae6ef___FAM_B.Rot 3362.JPG
Corn_(maize)___healthy/f73f38b8-0938-44f2-a229-6baa3114fe40___R.S_HL 0630 copy 3.jpg
Tomato___Late_blight/ed974f5b-e999-46a9-9e22-da51da2766b6___GHLB_PS Leaf 8 Day 16.jpg
Strawberry___Leaf_scorch/43645b11-08c6-4c60-a19b-23ebaea1a7df___RS_L.Scorch 1337.JPG
Peach___Bacterial_spot/86a3824e-b896-4db5-b380-3587a02a6c7e___Rutg._Bact.S 2351.JPG
Soybean___healthy/e04229b8-ead2-42f6-b3e4-d584be41b526___RS_HL 6017.JPG
Tomato___Tomato_Yellow_Leaf_Curl_Virus/acf25a1f-06d6-4cea-8310-9057d6d86314___YLCV_NREC 0223.JPG
